Sample,Het,adjusted_het,taxa,life_history,breeding_system,genome_size
BUSCOsuper,0.0254692,3.07E-09,Camellia,perennial,outcrossing,large
BUSCOsuper,0.0248676,3.00E-09,Camellia,perennial,outcrossing,large
BUSCOsuper,0.024043,2.90E-09,Camellia,perennial,outcrossing,large
BUSCOsuper,0.0244758,2.95E-09,Camellia,perennial,outcrossing,large
BUSCOsuper,0.0244773,2.95E-09,Camellia,perennial,outcrossing,large
BUSCOsuper,0.0252145,3.04E-09,Camellia,perennial,outcrossing,large
singlecopy,0.0370226,3.03E-09,Camellia,perennial,outcrossing,large
singlecopy,0.0383326,3.13E-09,Camellia,perennial,outcrossing,large
singlecopy,0.0378324,3.09E-09,Camellia,perennial,outcrossing,large
singlecopy,0.0373583,3.05E-09,Camellia,perennial,outcrossing,large
singlecopy,0.0374287,3.06E-09,Camellia,perennial,outcrossing,large
singlecopy,0.0369946,3.02E-09,Camellia,perennial,outcrossing,large
singlecopy,0.0373476,3.05E-09,Camellia,perennial,outcrossing,large
singlecopy,0.036756,3.01E-09,Camellia,perennial,outcrossing,large
singlecopy,0.037881,3.10E-09,Camellia,perennial,outcrossing,large
singlecopy,0.0378737,3.10E-09,Camellia,perennial,outcrossing,large
singlecopy,0.0376586,3.08E-09,Camellia,perennial,outcrossing,large
singlecopy,0.0366385,3.00E-09,Camellia,perennial,outcrossing,large
singlecopy,0.0363266,2.97E-09,Camellia,perennial,outcrossing,large
singlecopy,0.0364146,2.98E-09,Camellia,perennial,outcrossing,large
singlecopy,0.0350831,2.87E-09,Camellia,perennial,outcrossing,large
singlecopy,0.039619,3.24E-09,Camellia,perennial,outcrossing,large
singlecopy,0.0370877,3.03E-09,Camellia,perennial,outcrossing,large
singlecopy,0.0380817,3.11E-09,Camellia,perennial,outcrossing,large
singlecopy,0.0383445,3.14E-09,Camellia,perennial,outcrossing,large
singlecopy,0.0383716,3.14E-09,Camellia,perennial,outcrossing,large
singlecopy,0.0379325,3.10E-09,Camellia,perennial,outcrossing,large
singlecopy,0.037451,3.06E-09,Camellia,perennial,outcrossing,large
singlecopy,0.0367988,3.01E-09,Camellia,perennial,outcrossing,large
singlecopy,0.0366645,3.00E-09,Camellia,perennial,outcrossing,large
singlecopy,0.0379252,3.10E-09,Camellia,perennial,outcrossing,large
SCsuper,0.0324607,1.09E-09,Camellia,perennial,outcrossing,large
SCsuper,0.0342263,1.15E-09,Camellia,perennial,outcrossing,large
SCsuper,0.0334506,1.13E-09,Camellia,perennial,outcrossing,large
SCsuper,0.0326542,1.10E-09,Camellia,perennial,outcrossing,large
SCsuper,0.0327796,1.10E-09,Camellia,perennial,outcrossing,large
SCsuper,0.0322551,1.08E-09,Camellia,perennial,outcrossing,large
SCsuper,0.0328484,1.10E-09,Camellia,perennial,outcrossing,large
SCsuper,0.0320564,1.08E-09,Camellia,perennial,outcrossing,large
SCsuper,0.0330223,1.11E-09,Camellia,perennial,outcrossing,large
SCsuper,0.0334899,1.13E-09,Camellia,perennial,outcrossing,large
SCsuper,0.0331668,1.12E-09,Camellia,perennial,outcrossing,large
SCsuper,0.0320787,1.08E-09,Camellia,perennial,outcrossing,large
SCsuper,0.0313257,1.05E-09,Camellia,perennial,outcrossing,large
SCsuper,0.0319072,1.07E-09,Camellia,perennial,outcrossing,large
SCsuper,0.032693,1.10E-09,Camellia,perennial,outcrossing,large
SCsuper,0.0360204,1.21E-09,Camellia,perennial,outcrossing,large
SCsuper,0.0324628,1.09E-09,Camellia,perennial,outcrossing,large
SCsuper,0.0342252,1.15E-09,Camellia,perennial,outcrossing,large
SCsuper,0.0342437,1.15E-09,Camellia,perennial,outcrossing,large
SCsuper,0.0344625,1.16E-09,Camellia,perennial,outcrossing,large
SCsuper,0.0338723,1.14E-09,Camellia,perennial,outcrossing,large
SCsuper,0.0328811,1.11E-09,Camellia,perennial,outcrossing,large
SCsuper,0.0331655,1.12E-09,Camellia,perennial,outcrossing,large
SCsuper,0.0331045,1.11E-09,Camellia,perennial,outcrossing,large
SCsuper,0.0338711,1.14E-09,Camellia,perennial,outcrossing,large
genome,0.0175971,5.67E-12,Camellia,perennial,outcrossing,large
genome,0.02176,7.01E-12,Camellia,perennial,outcrossing,large
genome,0.0192994,6.21E-12,Camellia,perennial,outcrossing,large
genome,0.016613,5.35E-12,Camellia,perennial,outcrossing,large
genome,0.0182888,5.89E-12,Camellia,perennial,outcrossing,large
genome,0.0179526,5.78E-12,Camellia,perennial,outcrossing,large
genome,0.0173192,5.58E-12,Camellia,perennial,outcrossing,large
genome,0.018228,5.87E-12,Camellia,perennial,outcrossing,large
genome,0.0123774,3.99E-12,Camellia,perennial,outcrossing,large
genome,0.0172108,5.54E-12,Camellia,perennial,outcrossing,large
genome,0.0190648,6.14E-12,Camellia,perennial,outcrossing,large
genome,0.0188949,6.08E-12,Camellia,perennial,outcrossing,large
genome,0.0189228,6.09E-12,Camellia,perennial,outcrossing,large
genome,0.0364099,1.17E-11,Camellia,perennial,outcrossing,large
genome,0.0301045,9.69E-12,Camellia,perennial,outcrossing,large
genome,0.0174492,5.62E-12,Camellia,perennial,outcrossing,large
genome,0.0252556,8.13E-12,Camellia,perennial,outcrossing,large
genome,0.025986,8.37E-12,Camellia,perennial,outcrossing,large
genome,0.0263442,8.48E-12,Camellia,perennial,outcrossing,large
genome,0.0253286,8.16E-12,Camellia,perennial,outcrossing,large
genome,0.0180525,5.81E-12,Camellia,perennial,outcrossing,large
genome,0.02613,8.41E-12,Camellia,perennial,outcrossing,large
genome,0.0260879,8.40E-12,Camellia,perennial,outcrossing,large
genome,0.0239448,7.71E-12,Camellia,perennial,outcrossing,large
